frames,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
652,180.0,176.82016988013575,180.0,159.07549825507886,180.0,177.51044707800085,177.51044707800085,180.0,177.29512401426436,169.93931020467704,175.2720121811578,169.01934998982648,173.08877288097534,169.29864927610086,176.45131802609555,168.6900675259798,176.63353933657018,175.2363583092738,171.86989764584402,176.91234871501493
653,175.2363583092738,167.10625595511786,176.91234871501493,164.11794932424974,180.0,177.51044707800085,177.51044707800085,180.0,177.29512401426436,166.75948008481282,180.0,168.36636600105956,172.19359917076423,169.29864927610086,175.9816910064059,169.15969454566945,180.0,171.86989764584402,174.9575489308291,180.0
654,176.7845160082518,169.0661832142442,180.0,165.24567335010846,180.0,177.51044707800085,177.51044707800085,180.0,175.05814495082666,168.9964591482505,180.0,168.36636600105956,172.19359917076423,169.29864927610086,176.45131802609555,168.6900675259798,176.63353933657018,175.2363583092738,174.9575489308291,176.91234871501493
655,175.2363583092738,176.82016988013575,172.17628926811474,170.07903910682833,177.51044707800085,180.0,177.51044707800085,180.0,175.05814495082666,168.9964591482505,180.0,168.36636600105956,172.19359917076423,169.29864927610086,175.9816910064059,172.6632261904539,171.73282666448938,176.63353933657018,174.9575489308291,180.0
656,176.7845160082518,169.0661832142442,177.00965502483461,162.25532837494308,180.0,177.51044707800085,177.51044707800085,180.0,175.05814495082666,172.17628926811474,176.82016988013575,164.05460409907712,172.95667909884222,180.0,169.29864927610086,168.6900675259798,176.63353933657018,175.2363583092738,174.9575489308291,176.91234871501493
657,180.0,175.2720121811578,178.45184230102205,159.07549825507886,180.0,177.51044707800085,177.51044707800085,180.0,175.05814495082666,172.17628926811474,180.0,164.29136217098426,169.54009090707086,176.42366562500266,176.42366562500266,165.14138555207535,180.0,168.6900675259798,178.13737905069334,176.91234871501493
658,176.82016988013575,180.0,180.0,159.07549825507886,180.0,177.51044707800085,177.51044707800085,180.0,175.05814495082666,172.17628926811474,180.0,160.87477397921293,176.50536107274667,169.29864927610086,180.0,168.64491719685978,173.13000769178575,175.2363583092738,174.9575489308291,176.91234871501493
659,176.82016988013575,178.45184230102205,175.2720121811578,167.23443421894137,175.05814495082666,170.07903910682833,180.0,180.0,170.07903910682833,177.12656150240647,170.32173994686607,169.01934998982648,173.08877288097534,169.29864927610086,180.0,168.64491719685978,173.13000769178575,170.19390724010293,174.9575489308291,168.9964591482505
660,176.7845160082518,175.2720121811578,175.04972776570824,172.18470645323313,175.05814495082666,170.07903910682833,180.0,180.0,170.07903910682833,172.17628926811474,176.82016988013575,168.36636600105956,172.19359917076423,169.29864927610086,180.0,168.64491719685978,173.13000769178575,175.2363583092738,174.9575489308291,178.13737905069334
661,161.30101719581887,164.29136217098426,177.00965502483461,165.24567335010846,180.0,175.0208941560017,180.0,180.0,177.29512401426436,169.93931020467704,176.82016988013575,168.36636600105956,175.6882380980176,165.8040103488475,180.0,172.26640190097714,169.5085229876684,175.2363583092738,176.82016988013575,178.13737905069334
662,176.7845160082518,175.2720121811578,175.04972776570824,172.18470645323313,175.05814495082666,170.07903910682833,180.0,180.0,170.07903910682833,172.17628926811474,176.82016988013575,164.74488129694222,179.30972280213493,165.8040103488475,180.0,168.64491719685978,173.13000769178575,175.2363583092738,174.9575489308291,178.13737905069334
663,180.0,180.0,178.45184230102205,162.50644640009918,177.29512401426436,177.29512401426436,175.0208941560017,180.0,177.51044707800085,164.74488129694222,180.0,165.18653588119534,172.19359917076423,176.45131802609555,169.29864927610086,175.8150838748816,172.8749836510982,171.86989764584402,176.82016988013575,180.0
664,165.18653588119534,165.18653588119534,175.04972776570824,167.20560060923484,177.51044707800085,177.51044707800085,180.0,180.0,175.05814495082666,172.17628926811474,180.0,160.87477397921293,180.0,165.8040103488475,180.0,168.64491719685978,176.49646835521557,161.565051177078,174.7376046004049,178.13737905069334
665,176.82016988013575,180.0,180.0,166.75948008481282,180.0,172.31601817026603,180.0,175.0208941560017,180.0,167.23443421894137,180.0,168.6900675259798,168.6900675259798,176.45131802609555,169.29864927610086,175.8150838748816,172.8749836510982,171.86989764584402,174.9575489308291,178.13737905069334
666,180.0,172.0565281894096,175.04972776570824,167.20560060923484,177.51044707800085,177.51044707800085,180.0,180.0,177.29512401426436,169.93931020467704,180.0,165.18653588119534,175.6882380980176,169.38034472384487,172.8749836510982,175.8150838748816,172.8749836510982,171.86989764584402,174.9575489308291,180.0
667,176.82016988013575,178.45184230102205,180.0,157.52734055610085,177.51044707800085,177.51044707800085,180.0,180.0,180.0,167.23443421894137,180.0,160.87477397921293,180.0,172.95667909884222,169.29864927610086,175.8150838748816,172.8749836510982,171.86989764584402,174.9575489308291,180.0
668,180.0,172.0565281894096,175.04972776570824,174.88958243896877,180.0,172.31601817026603,180.0,175.0208941560017,180.0,167.23443421894137,180.0,165.18653588119534,175.6882380980176,169.38034472384487,172.8749836510982,175.8150838748816,172.8749836510982,171.86989764584402,174.9575489308291,180.0
669,180.0,172.0565281894096,175.04972776570824,174.88958243896877,180.0,172.31601817026603,180.0,180.0,170.07903910682833,172.17628926811474,180.0,165.18653588119534,175.6882380980176,169.38034472384487,172.8749836510982,175.8150838748816,172.8749836510982,171.86989764584402,174.9575489308291,180.0
670,180.0,178.45184230102205,178.45184230102205,159.07549825507886,177.51044707800085,177.51044707800085,180.0,180.0,180.0,167.23443421894137,180.0,165.18653588119534,175.6882380980176,172.95667909884222,172.8473312500053,168.64491719685978,176.49646835521557,175.2363583092738,173.453709216706,178.13737905069334
671,180.0,172.0565281894096,180.0,167.23443421894137,177.29512401426436,172.31601817026603,180.0,180.0,170.07903910682833,177.12656150240647,171.86989764584402,164.74488129694222,179.30972280213493,169.38034472384487,176.42366562500266,172.26640190097714,172.8749836510982,171.86989764584402,176.82016988013575,178.13737905069334
672,164.29136217098426,164.29136217098426,180.0,172.17628926811474,175.05814495082666,175.0208941560017,180.0,177.51044707800085,172.56859202882748,172.17628926811474,180.0,168.6900675259798,172.18470645323313,172.95667909884222,172.8473312500053,168.64491719685978,176.49646835521557,171.86989764584402,180.0,176.82016988013575
673,180.0,178.45184230102205,178.45184230102205,168.9964591482505,177.7630209365623,172.31601817026603,180.0,180.0,172.31601817026603,169.93931020467704,180.0,168.6900675259798,172.18470645323313,172.95667909884222,172.8473312500053,172.26640190097714,172.8749836510982,171.86989764584402,180.0,174.9575489308291
674,164.29136217098426,164.29136217098426,176.82016988013575,164.05460409907712,175.05814495082666,175.05814495082666,175.0208941560017,180.0,170.07903910682833,177.12656150240647,178.04007274087365,162.19619090602995,175.6882380980176,172.95667909884222,172.8473312500053,176.45131802609555,168.6900675259798,171.86989764584402,174.9575489308291,176.91234871501493
675,178.45184230102205,176.7845160082518,175.2363583092738,164.05460409907712,175.05814495082666,170.07903910682833,180.0,180.0,170.07903910682833,175.1666342432801,177.00965502483461,165.18653588119534,175.6882380980176,172.95667909884222,172.8473312500053,168.64491719685978,176.49646835521557,166.8274465766731,171.5910882673993,168.50343698241423
676,180.0,180.0,176.7845160082518,159.290962408351,175.05814495082666,170.07903910682833,180.0,180.0,170.07903910682833,175.1666342432801,177.00965502483461,168.6900675259798,172.18470645323313,172.95667909884222,172.8473312500053,172.26640190097714,172.8749836510982,166.8274465766731,171.5910882673993,168.50343698241423
677,160.87477397921293,160.87477397921293,180.0,167.23443421894137,175.05814495082666,172.56859202882748,177.51044707800085,180.0,170.07903910682833,175.1666342432801,177.00965502483461,168.6900675259798,172.18470645323313,172.95667909884222,172.8473312500053,172.26640190097714,172.8749836510982,168.6900675259798,180.0,178.13737905069334
678,164.29136217098426,167.47119229084848,180.0,168.9964591482505,177.33223371955367,177.725911231273,175.0208941560017,177.51044707800085,180.0,172.56859202882748,167.44830144927252,173.418055344822,175.6012946450045,169.54009090707086,172.8473312500053,172.95667909884222,172.18470645323313,171.86989764584402,176.82016988013575,178.13737905069334
679,160.87477397921293,160.87477397921293,176.82016988013575,168.9964591482505,177.7630209365623,172.31601817026603,180.0,175.0208941560017,180.0,172.18470645323313,175.04972776570824,172.0565281894096,168.8182457898033,176.50536107274667,169.29864927610086,176.45131802609555,168.6900675259798,175.2363583092738,173.453709216706,176.82016988013575
680,180.0,180.0,164.23281745752433,177.12656150240647,180.0,167.20560060923484,180.0,177.51044707800085,177.51044707800085,170.22477919410676,177.00965502483461,172.0565281894096,168.8182457898033,176.50536107274667,169.29864927610086,176.45131802609555,168.6900675259798,171.86989764584402,176.82016988013575,180.0
681,180.0,176.7845160082518,180.0,161.565051177078,177.33223371955367,170.07903910682833,180.0,177.51044707800085,177.51044707800085,170.22477919410676,177.00965502483461,168.6900675259798,172.18470645323313,172.95667909884222,172.8473312500053,172.95667909884222,172.18470645323313,171.86989764584402,174.9575489308291,180.0
682,167.6091433393191,178.91907581333933,168.6900675259798,172.17628926811474,180.0,170.07903910682833,180.0,177.51044707800085,177.51044707800085,175.05814495082666,167.44830144927252,176.7845160082518,168.8182457898033,176.50536107274667,169.29864927610086,176.45131802609555,168.6900675259798,175.2363583092738,173.453709216706,180.0
683,176.63353933657018,173.418055344822,175.2720121811578,177.00965502483461,165.24567335010846,180.0,177.51044707800085,177.51044707800085,175.05814495082666,177.12656150240647,178.04007274087365,165.6997225508144,172.18470645323313,176.50536107274667,169.29864927610086,176.45131802609555,168.6900675259798,171.86989764584402,180.0,176.82016988013575
684,176.7845160082518,180.0,175.2363583092738,168.9964591482505,177.7630209365623,172.31601817026603,180.0,175.0208941560017,180.0,170.22477919410676,177.00965502483461,172.0565281894096,168.8182457898033,176.50536107274667,169.29864927610086,175.9816910064059,169.15969454566945,175.2363583092738,176.63353933657018,176.82016988013575
685,160.87477397921293,164.05460409907712,178.45184230102205,167.44830144927252,180.0,170.07903910682833,177.51044707800085,180.0,177.51044707800085,175.05814495082666,172.17628926811474,172.0565281894096,168.8182457898033,176.50536107274667,169.29864927610086,176.45131802609555,168.6900675259798,176.63353933657018,175.2363583092738,176.82016988013575
686,180.0,168.6900675259798,176.82016988013575,168.9964591482505,177.7630209365623,172.31601817026603,180.0,175.0208941560017,180.0,172.18470645323313,175.04972776570824,168.6900675259798,172.8749836510982,175.8150838748816,169.29864927610086,175.9816910064059,172.6632261904539,163.32391493188865,174.9575489308291,180.0
687,180.0,171.86989764584402,176.82016988013575,175.04972776570824,167.20560060923484,180.0,175.0208941560017,180.0,175.05814495082666,177.12656150240647,175.04972776570824,168.6900675259798,176.49646835521557,172.6632261904539,168.8290222564112,175.9816910064059,172.6632261904539,171.73282666448938,176.63353933657018,180.0
688,161.02959219151347,161.02959219151347,176.82016988013575,172.17628926811474,180.0,170.07903910682833,177.51044707800085,180.0,177.51044707800085,175.05814495082666,172.17628926811474,168.6900675259798,176.49646835521557,172.6632261904539,168.8290222564112,179.76225954070702,168.88265765615282,171.73282666448938,176.63353933657018,180.0
689,180.0,171.86989764584402,176.82016988013575,178.13737905069334,164.11794932424974,180.0,175.0208941560017,180.0,175.05814495082666,177.12656150240647,180.0,163.73979529168807,176.49646835521557,168.64491719685978,176.42366562500266,172.40535663140858,172.6632261904539,171.73282666448938,176.63353933657018,180.0
690,161.02959219151347,161.02959219151347,180.0,168.9964591482505,180.0,170.07903910682833,180.0,175.0208941560017,180.0,175.05814495082666,172.17628926811474,168.6900675259798,176.49646835521557,168.64491719685978,176.42366562500266,172.40535663140858,172.6632261904539,171.73282666448938,176.63353933657018,180.0
691,180.0,176.63353933657018,168.6900675259798,175.04972776570824,174.88958243896877,172.31601817026603,180.0,177.51044707800085,177.51044707800085,172.18470645323313,175.04972776570824,168.6900675259798,176.49646835521557,172.6632261904539,168.8290222564112,179.76225954070702,168.88265765615282,171.73282666448938,176.63353933657018,180.0
692,176.49646835521557,168.36636600105956,176.82016988013575,175.04972776570824,167.20560060923484,177.51044707800085,177.51044707800085,180.0,177.29512401426436,174.88958243896877,180.0,163.73979529168807,176.49646835521557,168.64491719685978,176.42366562500266,172.40535663140858,176.28471089457122,164.74488129694222,180.0,174.9575489308291
693,164.05460409907712,168.8182457898033,172.0565281894096,180.0,162.25532837494308,177.51044707800085,177.51044707800085,180.0,180.0,175.05814495082666,172.17628926811474,172.0565281894096,168.8182457898033,180.0,165.8040103488475,176.45131802609555,175.8150838748816,164.74488129694222,180.0,180.0
694,180.0,176.63353933657018,172.0565281894096,180.0,162.25532837494308,175.0208941560017,180.0,180.0,180.0,180.0,162.50644640009918,176.7845160082518,173.13000769178575,172.19359917076423,172.8749836510982,172.8749836510982,176.50536107274667,164.05460409907712,180.0,180.0
695,164.74488129694222,172.8749836510982,168.6900675259798,175.04972776570824,169.69515353123398,180.0,177.51044707800085,180.0,180.0,177.29512401426436,169.93931020467704,173.453709216706,171.73282666448938,176.37851529588266,168.6900675259798,176.18592516570965,168.88265765615282,175.27759312008425,173.08877288097534,176.63353933657018
